,Date,Open,High,Low,Close,Adj Close,Volume
368,1992-09-01,21.65625,22.1875,20.0,20.1875,13.422285,134284000
369,1992-10-01,20.25,20.28125,16.25,16.71875,11.115979,258644800
370,1992-11-01,16.75,17.46875,15.21875,17.0625,11.344524,195714800
371,1992-12-01,17.09375,17.21875,12.1875,12.59375,8.524473,392747600
372,1993-01-01,12.9375,13.3125,11.46875,12.875,8.714847,311186000
373,1993-02-01,13.0,13.71875,12.1875,13.59375,9.201352,195832000
374,1993-03-01,13.6875,14.28125,12.46875,12.71875,8.700989,209145600
375,1993-04-01,12.875,13.28125,11.84375,12.15625,8.316174,164894000
376,1993-05-01,12.28125,13.5,11.78125,13.1875,9.021659,151283200
377,1993-06-01,13.3125,13.59375,12.125,12.34375,8.537821000000001,145922400
378,1993-07-01,12.40625,12.4375,10.28125,11.125,7.694845,206189600
379,1993-08-01,11.09375,11.46875,10.15625,11.4375,7.910992,140713600
380,1993-09-01,11.4375,11.59375,10.3125,10.5,7.3037,143716000
381,1993-10-01,10.53125,11.65625,10.53125,11.5,7.999289999999999,182151200
382,1993-11-01,11.5,14.03125,11.4375,13.46875,9.368733,270267200
383,1993-12-01,13.6875,14.96875,13.1875,14.125,9.873855,196909600
384,1994-01-01,14.21875,15.0,13.6875,14.125,9.873855,214073600
385,1994-02-01,14.21875,14.34375,13.0,13.21875,9.240355000000001,148824800
386,1994-03-01,13.21875,14.71875,12.84375,13.65625,9.589179,246932800
387,1994-04-01,13.25,14.875,12.84375,14.375,10.093878,213590400
388,1994-05-01,14.375,16.03125,14.0625,15.75,11.059377,191827200
389,1994-06-01,15.75,16.25,14.53125,14.6875,10.358149000000001,179832000
390,1994-07-01,14.75,15.78125,13.625,15.46875,10.909116000000001,220216800
391,1994-08-01,15.46875,17.53125,15.375,17.125,12.077158,241504800
392,1994-09-01,16.71875,17.84375,16.65625,17.40625,12.324411999999999,182742800
393,1994-10-01,17.34375,19.09375,16.84375,18.625,13.187342999999998,217612400
394,1994-11-01,18.59375,18.8125,17.0,17.6875,12.523553999999999,183975600
395,1994-12-01,17.65625,18.65625,17.21875,18.375,13.054741,162032400
396,1995-01-01,18.375,19.5,17.5625,18.03125,12.810514,209998400
397,1995-02-01,18.09375,19.0625,18.0625,18.8125,13.365567,140747200
398,1995-03-01,18.78125,21.28125,18.78125,20.53125,14.635704999999998,255785600
399,1995-04-01,20.5625,24.21875,20.5625,23.65625,16.863352,223769200
400,1995-05-01,23.46875,24.46875,22.875,23.25,16.573757,259951200
401,1995-06-01,23.375,24.84375,22.09375,24.0,17.153896,267735600
402,1995-07-01,24.0625,27.8125,23.9375,27.21875,19.454491,302672000
403,1995-08-01,27.28125,28.65625,24.65625,25.84375,18.471706,280425600
404,1995-09-01,25.6875,26.125,22.90625,23.625,16.924726,389168000
405,1995-10-01,23.75,24.8125,22.28125,24.3125,17.417248,331111200
406,1995-11-01,24.3125,25.59375,23.25,24.15625,17.305309,222618400
407,1995-12-01,24.25,24.3125,21.9375,22.84375,16.406589999999998,238327200
408,1996-01-01,22.84375,27.46875,20.78125,27.125,19.481424,435801200
409,1996-02-01,27.1875,32.21875,27.03125,30.65625,22.017597,341496800
410,1996-03-01,30.40625,31.375,26.90625,27.8125,20.018806,331419600
411,1996-04-01,28.03125,30.21875,25.84375,26.9375,19.389004,369420400
412,1996-05-01,26.9375,28.125,25.90625,26.6875,19.209055,225481200
413,1996-06-01,26.59375,26.65625,24.03125,24.75,17.873568,232344400
414,1996-07-01,24.8125,27.21875,22.28125,26.875,19.408171,302262000
415,1996-08-01,27.0,28.9375,26.8125,28.59375,20.649387,187934000
416,1996-09-01,28.3125,31.96875,28.140625,31.125,22.54937,213265200
417,1996-10-01,31.0,33.84375,30.78125,32.25,23.364401,236814000
418,1996-11-01,32.21875,40.1875,31.78125,39.84375,28.8659,289765600
419,1996-12-01,39.90625,41.5,36.8125,37.875,27.513527000000003,270300800
420,1997-01-01,38.4375,42.53125,36.25,39.21875,28.489653000000004,415245600
421,1997-02-01,39.34375,39.34375,34.28125,35.9375,26.106061999999998,309689200
422,1997-03-01,35.9375,37.4375,32.5,34.3125,24.984409,278667200
423,1997-04-01,34.25,40.28125,31.78125,40.125,29.216726,326464400
424,1997-05-01,40.125,45.9375,39.84375,43.25,31.492186,273395600
425,1997-06-01,43.875,46.875,40.875,45.125,32.937061,167324800
426,1997-07-01,45.125,54.21875,45.0625,52.875,38.593845,208427400
427,1997-08-01,52.75,54.71875,49.84375,50.6875,36.997169,155661400
428,1997-09-01,50.6875,53.71875,48.0625,53.0,38.756927000000005,170868800
429,1997-10-01,53.0625,53.625,44.3125,49.25,36.014679,230292000
430,1997-11-01,49.5625,54.96875,47.625,54.75,40.036636,147470000
431,1997-12-01,55.0,56.75,48.1875,52.3125,38.328781,189262800
432,1998-01-01,52.25,54.1875,47.8125,49.375,36.176514000000005,206153000
433,1998-02-01,50.0,52.9375,48.75,52.21875,38.260109,142352000
434,1998-03-01,52.09375,53.34375,47.9375,51.9375,38.130638,161250600
435,1998-04-01,51.9375,60.0,51.65625,57.9375,42.535618,175968600
436,1998-05-01,57.96875,64.65625,57.75,58.75,43.132133,151724400
437,1998-06-01,58.6875,60.0,53.0,57.40625,42.224434,163688800
438,1998-07-01,58.0,69.0625,56.375,66.25,48.729335999999996,173555400
439,1998-08-01,67.0,67.4375,56.3125,56.3125,41.419949,187305400
440,1998-09-01,56.5,68.09375,55.375,64.25,47.339149,191312400
441,1998-10-01,62.53125,74.90625,58.40625,74.25,54.707115,248289400
442,1998-11-01,74.21875,85.28125,72.875,82.5625,60.831738,137674800
443,1998-12-01,81.75,94.96875,81.125,92.1875,68.023834,142026400
444,1999-01-01,92.5,99.625,86.75,91.625,67.60878000000001,246686000
445,1999-02-01,92.25,92.25,80.875,84.875,62.628067,203078200
446,1999-03-01,84.75,92.96875,82.0,88.625,65.481903,230701600
447,1999-04-01,88.65625,107.625,81.5,104.59375,77.280663,267372400
448,1999-05-01,104.0,123.0,103.15625,116.0,85.708359,212247200
449,1999-06-01,113.625,132.0,109.4375,129.25,95.606483,131076300
450,1999-07-01,130.0,139.1875,122.625,125.6875,92.971237,132738400
451,1999-08-01,124.0,129.625,117.5625,124.5625,92.139099,128262000
452,1999-09-01,125.625,137.6875,119.625,121.0,89.59119399999999,148296500
453,1999-10-01,121.0,123.25,89.0,98.25,72.74659,305298100
454,1999-11-01,98.5,109.875,90.0,103.0625,76.309853,215184000
455,1999-12-01,102.5625,122.125,102.25,107.875,79.979507,158626300
456,2000-01-01,112.4375,124.75,109.625,112.25,83.223152,175259600
457,2000-02-01,112.375,119.75,100.9375,102.75,76.179741,133524400
458,2000-03-01,102.0,128.25,99.5,118.375,87.856651,194329000
459,2000-04-01,120.0,128.0,101.25,111.5,82.754112,168464800
460,2000-05-01,112.5,113.625,102.0,107.3125,79.646202,123803200
461,2000-06-01,107.5625,122.3125,105.5,109.5625,81.41423,136216300
462,2000-07-01,108.75,117.8125,100.0,112.25,83.41125500000001,150130400
463,2000-08-01,112.0,134.25,110.25,132.015594,98.098778,121998000
464,2000-09-01,133.0625,134.9375,110.25,112.625,83.78357700000001,107468400
465,2000-10-01,112.625,119.625,86.9375,98.5,73.275757,223510000
466,2000-11-01,98.4375,104.375,91.625,93.5,69.556198,130411900
467,2000-12-01,94.4375,104.75,80.0625,85.0,63.313343,167790700
468,2001-01-01,84.5,116.75,83.75,112.0,83.424622,198962600
469,2001-02-01,112.400002,118.639999,99.099998,99.900002,74.411789,156438900
470,2001-03-01,99.300003,108.400002,87.650002,96.18,71.722557,254550000
471,2001-04-01,97.449997,118.050003,90.050003,115.139999,85.861244,226210900
472,2001-05-01,115.849998,119.900002,110.959999,111.800003,83.37056,159356200
473,2001-06-01,112.5,119.0,111.099998,113.5,84.740662,142929700
474,2001-07-01,113.5,115.400002,101.559998,105.209999,78.551208,161016400
475,2001-08-01,105.349998,110.089996,98.860001,99.949997,74.624023,143401500
476,2001-09-01,100.150002,103.129997,87.489998,91.720001,68.56974,189312500
477,2001-10-01,91.720001,112.099998,91.339996,108.07,80.79300699999999,224351500
478,2001-11-01,107.25,117.0,106.900002,115.589996,86.414909,135136300
479,2001-12-01,114.800003,124.699997,113.209999,120.959999,90.541092,133393800
480,2002-01-01,120.599998,126.389999,101.0,107.889999,80.757919,193562900
481,2002-02-01,107.639999,109.300003,95.760002,98.120003,73.44487,172321000
482,2002-03-01,98.599998,108.849998,98.5,104.0,77.948837,151268500
483,2002-04-01,104.0,104.0,83.339996,83.760002,62.778786,246503300
484,2002-05-01,83.849998,86.489998,75.91999799999999,80.449997,60.297931999999996,172738400
485,2002-06-01,80.75,80.949997,66.099998,72.0,54.070614,190980700
486,2002-07-01,72.010002,74.199997,65.699997,70.400002,52.869041,246256900
487,2002-08-01,70.400002,82.849998,65.849998,75.379997,56.608925,166322300
488,2002-09-01,74.199997,77.5,57.990002000000004,58.310001,43.886623,185664400
489,2002-10-01,59.200001,79.790001,54.009997999999996,78.940002,59.413672999999996,285626300
490,2002-11-01,78.900002,88.110001,76.699997,86.91999799999999,65.419777,184438100
491,2002-12-01,88.599998,89.459999,75.599998,77.5,58.43716800000001,151563500
492,2003-01-01,78.800003,88.949997,77.019997,78.199997,58.96499300000001,193933500
493,2003-02-01,78.199997,80.050003,74.309998,77.949997,58.776489,145672700
494,2003-03-01,78.900002,84.900002,73.16999799999999,78.43,59.253464,191937200
495,2003-04-01,78.5,86.489998,78.120003,84.900002,64.141518,177874300
496,2003-05-01,85.300003,90.400002,84.449997,88.040001,66.513763,149548000
497,2003-06-01,89.0,89.08000200000001,79.809998,82.5,62.44249,184488300
498,2003-07-01,81.400002,87.029999,80.58000200000001,81.25,61.496403,153915600
499,2003-08-01,81.150002,84.720001,78.730003,82.010002,62.07164399999999,113895200
500,2003-09-01,82.400002,93.470001,82.300003,88.33000200000001,66.989304,171943100
501,2003-10-01,88.75,94.540001,87.529999,89.480003,67.861488,156145400
502,2003-11-01,89.900002,91.480003,87.720001,90.540001,68.665367,97966100
503,2003-12-01,90.900002,94.120003,90.029999,92.68,70.41568000000001,116103600
504,2004-01-01,92.860001,99.849998,89.010002,99.230003,75.392189,139368500
505,2004-02-01,99.150002,100.43,95.199997,96.5,73.317986,97741900
506,2004-03-01,96.5,97.599998,90.279999,91.839996,69.890594,124483700
507,2004-04-01,91.66999799999999,94.550003,88.010002,88.16999799999999,67.09769399999999,110632000
508,2004-05-01,88.129997,89.75,85.120003,88.589996,67.417343,104707300
509,2004-06-01,88.0,91.209999,87.300003,88.150002,67.218468,91968600
510,2004-07-01,88.279999,88.440002,83.41999799999999,87.07,66.39492800000001,121001000
511,2004-08-01,86.870003,87.389999,81.900002,84.690002,64.580101,91169700
512,2004-09-01,84.050003,87.279999,83.239998,85.739998,65.51918,93906300
513,2004-10-01,85.949997,90.269997,84.290001,89.75,68.583481,118116100
514,2004-11-01,89.33000200000001,96.629997,89.230003,94.239998,72.014557,114982100
515,2004-12-01,94.5,99.0,94.470001,98.58000200000001,75.476662,108170400
516,2005-01-01,98.970001,99.099998,91.440002,93.41999799999999,71.52597,114459000
517,2005-02-01,93.66999799999999,94.970001,91.550003,92.58000200000001,70.882828,79707700
518,2005-03-01,92.639999,93.730003,89.089996,91.379997,70.097542,106145200
519,2005-04-01,91.489998,91.760002,71.849998,76.379997,58.591026,216745500
520,2005-05-01,76.879997,78.110001,72.5,75.550003,57.954338,138416000
521,2005-06-01,75.57,77.730003,73.449997,74.199997,57.069939,135542800
522,2005-07-01,74.300003,85.110001,74.160004,83.459999,64.192177,156801500
523,2005-08-01,83.0,84.199997,79.870003,80.620003,62.007805000000005,105031100
524,2005-09-01,80.160004,82.110001,76.93,80.220001,61.84856800000001,115681400
525,2005-10-01,80.220001,84.599998,78.699997,81.879997,63.128365,139881800
526,2005-11-01,81.849998,89.940002,80.639999,88.900002,68.540726,110664500
527,2005-12-01,89.150002,89.91999799999999,81.559998,82.199997,63.527027000000004,120052400
528,2006-01-01,82.449997,85.029999,80.209999,81.300003,62.83149,146491600
529,2006-02-01,80.900002,82.239998,78.93,80.239998,62.01231,111052200
530,2006-03-01,80.199997,84.989998,79.510002,82.470001,63.895779000000005,111514900
531,2006-04-01,82.720001,84.449997,80.629997,82.339996,63.795044,114007000
532,2006-05-01,82.589996,83.690002,79.059998,79.900002,61.904591,113146500
533,2006-06-01,79.889999,80.870003,76.059998,76.82,59.733447999999996,139457800
534,2006-07-01,77.540001,78.529999,72.730003,77.410004,60.19223,137188300
535,2006-08-01,76.650002,81.68,75.050003,80.970001,62.960415000000005,100880300
536,2006-09-01,81.129997,83.790001,79.309998,81.940002,63.968754000000004,102776100
537,2006-10-01,81.760002,92.68,81.559998,92.33000200000001,72.08000899999999,170367300
538,2006-11-01,92.5,94.050003,90.43,91.91999799999999,71.75993299999999,104430000
539,2006-12-01,91.900002,97.879997,90.550003,97.150002,76.08901999999999,104470200
540,2007-01-01,97.18,100.900002,94.550003,99.150002,77.655434,192702000
541,2007-02-01,98.970001,100.440002,92.470001,92.940002,72.791656,125776200
542,2007-03-01,90.25,95.809998,88.769997,94.260002,74.04798100000001,163194500
543,2007-04-01,94.510002,103.0,93.910004,102.209999,80.293304,166807200
544,2007-05-01,102.059998,108.050003,101.349998,106.599998,83.741943,146441400
545,2007-06-01,106.620003,107.239998,101.559998,105.25,83.003258,169602000
546,2007-07-01,105.389999,118.82,104.58000200000001,110.650002,87.261887,212757600
547,2007-08-01,110.389999,117.349998,103.699997,116.690002,92.025177,202871500
548,2007-09-01,116.339996,118.889999,114.300003,117.800003,93.229042,132233800
549,2007-10-01,117.610001,121.459999,110.959999,116.120003,91.899467,171669000
550,2007-11-01,115.5,116.089996,99.269997,105.18,83.241341,200920600
551,2007-12-01,105.550003,112.190002,104.0,108.099998,85.855743,134151600
552,2008-01-01,108.989998,108.989998,97.040001,107.110001,85.069466,247523900
553,2008-02-01,107.160004,116.629997,100.599998,113.860001,90.43045,168280800
554,2008-03-01,113.860001,119.790001,111.800003,115.139999,91.796707,179284200
555,2008-04-01,115.199997,125.0,113.860001,120.699997,96.229469,192087200
556,2008-05-01,121.059998,129.990005,120.779999,129.429993,103.18956800000001,159517500
557,2008-06-01,128.490005,129.369995,118.150002,118.529999,94.885727,152327500
558,2008-07-01,117.5,130.929993,116.599998,127.980003,102.450623,200876500
559,2008-08-01,128.520004,129.970001,121.5,121.730003,97.44738000000001,137028800
560,2008-09-01,122.870003,124.0,109.949997,116.959999,93.993561,218411700
561,2008-10-01,115.510002,116.800003,78.82,92.970001,74.714279,314972000
562,2008-11-01,92.639999,94.760002,69.5,81.599998,65.576912,218313000
563,2008-12-01,80.949997,87.269997,75.309998,84.160004,68.01232900000001,188846100
564,2009-01-01,83.889999,94.940002,81.760002,91.650002,74.065216,208959400
565,2009-02-01,90.599998,97.099998,82.849998,92.029999,74.37233,223017600
566,2009-03-01,91.16999799999999,99.860001,83.019997,96.889999,78.72580699999999,286114500
567,2009-04-01,96.129997,106.050003,95.699997,103.209999,83.86097,213623100
568,2009-05-01,103.779999,106.82,99.83000200000001,106.279999,86.355446,153084700
569,2009-06-01,106.940002,110.639999,103.510002,104.41999799999999,85.2873,160502100
570,2009-07-01,105.0,119.370003,99.5,117.93,96.321899,176171400
571,2009-08-01,118.879997,120.879997,116.120003,118.050003,96.419899,112480200
572,2009-09-01,117.66999799999999,122.879997,115.150002,119.610001,98.149712,131522200
573,2009-10-01,119.389999,128.610001,117.260002,120.610001,98.970291,183531100
574,2009-11-01,120.769997,128.940002,119.5,126.349998,103.680428,110748200
575,2009-12-01,127.290001,132.850006,126.0,130.899994,107.896149,124475900
576,2010-01-01,131.179993,134.25,121.900002,122.389999,100.88166,156110600
577,2010-02-01,123.230003,128.270004,121.610001,127.160004,104.813416,113211200
578,2010-03-01,127.5,130.729996,125.199997,128.25,106.184669,139997300
579,2010-04-01,128.949997,132.279999,127.120003,129.0,106.80563400000001,146426400
580,2010-05-01,129.389999,133.100006,116.0,125.260002,103.709106,188444200
581,2010-06-01,124.690002,131.940002,122.82,123.480003,102.75936899999999,162019100
582,2010-07-01,123.550003,131.600006,120.610001,128.399994,106.85376699999999,144080000
583,2010-08-01,129.25,132.490005,122.279999,123.129997,102.468102,117394000
584,2010-09-01,125.309998,136.110001,124.519997,134.139999,112.183701,116092900
585,2010-10-01,135.509995,144.0,134.389999,143.600006,120.09524499999999,137284700
586,2010-11-01,143.639999,147.529999,141.179993,141.46000700000002,118.30555700000001,104096700
587,2010-12-01,143.610001,147.5,143.509995,146.759995,123.283432,93392800
588,2011-01-01,147.21000700000002,164.350006,146.639999,162.0,136.085602,118831600
589,2011-02-01,162.110001,166.25,159.029999,161.880005,135.984787,89067500
590,2011-03-01,163.149994,167.720001,151.71000700000002,163.070007,137.526794,129714300
591,2011-04-01,163.699997,173.0,162.190002,170.580002,143.860413,100769500
592,2011-05-01,172.110001,173.53999299999998,165.899994,168.929993,142.46888700000002,110804200
593,2011-06-01,168.899994,172.449997,161.520004,171.550003,145.325531,105442400
594,2011-07-01,171.610001,185.630005,171.490005,181.850006,154.050964,113593200
595,2011-08-01,182.600006,183.690002,157.130005,171.91000400000001,145.630417,195054100
596,2011-09-01,172.71000700000002,180.91000400000001,158.759995,174.869995,148.783005,137895000
597,2011-10-01,174.360001,190.529999,168.880005,184.630005,157.087067,144563700
598,2011-11-01,181.550003,189.970001,177.059998,188.0,159.954361,97014100
599,2011-12-01,187.009995,194.899994,179.03999299999998,183.880005,157.07785,103436500
600,2012-01-01,186.729996,193.100006,177.350006,192.600006,164.52684,110015000
601,2012-02-01,193.21000700000002,199.229996,190.830002,196.729996,168.054855,78809900
602,2012-03-01,197.229996,209.119995,196.809998,208.649994,178.931473,88096900
603,2012-04-01,208.96000700000002,210.690002,196.78999299999998,207.080002,177.585083,86603000
604,2012-05-01,207.179993,208.929993,192.0,192.899994,165.42477399999999,86005300
605,2012-06-01,190.119995,199.990005,187.0,195.580002,168.42571999999998,84559100
606,2012-07-01,196.360001,197.83999599999999,181.850006,195.979996,168.77018700000002,91516500
607,2012-08-01,196.96000700000002,202.0,193.020004,194.850006,167.797073,60653700
608,2012-09-01,196.610001,208.320007,193.25,207.449997,179.410446,77341400
609,2012-10-01,208.009995,211.789993,190.559998,194.529999,168.236725,96155000
610,2012-11-01,194.679993,198.0,184.779999,190.070007,164.379578,81892500
611,2012-12-01,190.759995,196.449997,186.940002,191.550003,166.384521,79320200
612,2013-01-01,194.08999599999999,208.580002,190.389999,203.070007,176.391083,87636600
613,2013-02-01,204.649994,205.350006,197.509995,200.830002,174.44534299999998,64144100
614,2013-03-01,200.649994,215.899994,199.360001,213.30000299999998,186.056915,76023800
615,2013-04-01,212.80000299999998,214.88999900000002,187.679993,202.53999299999998,176.67120400000002,108666600
616,2013-05-01,201.869995,211.979996,199.199997,208.020004,181.451294,90683600
617,2013-06-01,208.25,210.05000299999998,188.41000400000001,191.110001,167.482452,80215000
618,2013-07-01,192.149994,200.940002,190.259995,195.03999299999998,170.92652900000002,88079400
619,2013-08-01,196.649994,197.169998,181.100006,182.270004,159.735367,73077400
620,2013-09-01,183.630005,194.889999,182.309998,185.179993,163.096832,71488100
621,2013-10-01,185.33999599999999,186.990005,172.570007,179.21000700000002,157.838791,130967100
622,2013-11-01,179.809998,186.240005,177.309998,179.679993,158.252731,100984900
623,2013-12-01,179.46000700000002,187.78999299999998,172.729996,187.570007,166.08900500000001,97993100
624,2014-01-01,187.21000700000002,190.809998,175.33999599999999,176.679993,156.446121,123489300
625,2014-02-01,176.020004,186.119995,172.190002,185.169998,163.963837,87054800
626,2014-03-01,183.330002,195.630005,182.21000700000002,192.490005,171.379974,118984000
627,2014-04-01,193.119995,199.21000700000002,187.009995,196.470001,174.923462,118441200
628,2014-05-01,196.309998,196.740005,182.330002,184.360001,164.141556,70018300
629,2014-06-01,184.759995,187.649994,179.270004,181.270004,162.330093,78501700
630,2014-07-01,181.699997,196.399994,181.699997,191.669998,171.643448,97597800
631,2014-08-01,190.5,194.130005,183.580002,192.300003,172.207642,53454100
632,2014-09-01,192.679993,195.0,188.119995,189.830002,171.001038,64179600
633,2014-10-01,189.91000400000001,190.889999,161.100006,164.399994,148.093414,146255300
634,2014-11-01,164.25,164.970001,159.800003,162.169998,146.08461,80015600
635,2014-12-01,161.639999,164.520004,150.5,160.440002,145.51533500000002,101583300
636,2015-01-01,161.309998,163.309998,149.520004,153.309998,139.04861499999998,117006200
637,2015-02-01,154.0,164.990005,151.509995,161.940002,146.87583899999998,76963200
638,2015-03-01,161.940002,165.350006,153.399994,160.5,146.590973,104847300
639,2015-04-01,160.229996,175.130005,158.389999,171.28999299999998,156.445877,93533800
640,2015-05-01,173.199997,176.300003,168.83999599999999,169.649994,154.947983,57785700
641,2015-06-01,170.21000700000002,171.559998,162.119995,162.66000400000001,149.688049,80846400
642,2015-07-01,163.970001,173.779999,158.5,161.990005,149.071503,93854600
643,2015-08-01,161.699997,161.850006,140.619995,147.889999,136.095947,93667600
644,2015-09-01,144.91000400000001,149.679993,141.149994,144.970001,134.51629599999998,81556300
645,2015-10-01,145.309998,153.149994,137.330002,140.080002,129.978912,120371200
646,2015-11-01,140.5,142.800003,131.649994,139.419998,129.36647,85427700
647,2015-12-01,139.580002,141.399994,133.91000400000001,137.619995,128.89408899999998,97954000
648,2016-01-01,135.600006,136.889999,118.0,124.790001,116.877609,126221600
649,2016-02-01,124.400002,134.919998,116.900002,131.029999,122.721947,106605800
650,2016-03-01,132.240005,153.100006,132.029999,151.449997,143.296097,105698400
651,2016-04-01,150.509995,153.520004,142.610001,145.940002,138.082748,93489400
652,2016-05-01,146.559998,153.809998,142.899994,153.740005,145.46283,75181700
653,2016-06-01,153.0,155.479996,142.5,151.779999,144.994247,76966700
654,2016-07-01,151.779999,163.600006,149.919998,160.619995,153.43901100000002,69408600
655,2016-08-01,160.649994,164.949997,157.850006,158.880005,151.77681,69316700
656,2016-09-01,158.320007,165.0,153.21000700000002,158.850006,153.05874599999999,69885800
657,2016-10-01,158.059998,158.529999,147.78999299999998,153.690002,148.086884,78230800
658,2016-11-01,153.5,164.66000400000001,151.0,162.220001,156.305878,76307100
659,2016-12-01,161.949997,169.949997,158.300003,165.990005,161.389404,68957500
660,2017-01-01,167.0,179.25,165.33999599999999,174.520004,169.682999,88746500
661,2017-02-01,175.0,182.78999299999998,172.889999,179.820007,174.836105,59612000
662,2017-03-01,180.479996,182.550003,172.08999599999999,174.139999,170.652283,79477000
663,2017-04-01,173.820007,176.330002,159.600006,160.28999299999998,157.079666,100052300
664,2017-05-01,160.050003,160.419998,149.78999299999998,152.630005,149.57308999999998,103329100
665,2017-06-01,152.800003,157.199997,150.800003,153.830002,152.22169499999998,83977000
666,2017-07-01,153.580002,156.029999,143.639999,144.669998,143.157455,93293500
667,2017-08-01,145.0,145.669998,139.130005,143.029999,141.534607,80268700
668,2017-09-01,142.979996,147.419998,141.639999,145.080002,145.080002,78296700
669,2017-10-01,145.350006,162.479996,145.21000700000002,162.070007,162.070007,86695500
